time,VN001,N002,Vv,ID1,IL1
6.993796638138669e-08,-1.120662e+00,6.215169e+00,-7.730801e-03,2.655218e-01
7.208082352497457e-08,-8.909087e-01,5.985430e+00,-7.210170e-03,2.655119e-01
7.422368066856244e-08,-6.697225e-01,5.764257e+00,-6.717698e-03,2.655043e-01
7.636653781215030e-08,-4.571028e-01,5.551647e+00,-6.253385e-03,2.654991e-01
7.822368066992646e-08,-2.835918e-01,5.378144e+00,-5.843326e-03,2.654961e-01
8.008082352770262e-08,-1.181680e-01,5.212726e+00,-5.457089e-03,2.654944e-01
8.193796638547876e-08,3.916863e-02,5.055395e+00,-5.094672e-03,2.654940e-01
8.379510924325492e-08,1.884181e-01,4.906150e+00,-4.756075e-03,2.654948e-01
8.565225210103108e-08,3.295804e-01,4.764991e+00,-4.441300e-03,2.654969e-01
8.750939495880724e-08,4.626556e-01,4.631917e+00,-4.150344e-03,2.655003e-01
8.936653781658338e-08,5.876436e-01,4.506930e+00,-3.883210e-03,2.655049e-01
9.236653781760640e-08,7.779427e-01,4.316631e+00,-3.531034e-03,2.655142e-01
9.536653781862942e-08,9.548731e-01,4.139698e+00,-3.253057e-03,2.655260e-01
9.836653781965243e-08,1.121320e+00,3.973248e+00,-3.036314e-03,2.655402e-01
1.013665378206755e-07,1.279687e+00,3.814875e+00,-2.867474e-03,2.655566e-01
1.036522521071692e-07,1.395105e+00,3.699451e+00,-2.769976e-03,2.655705e-01
1.059379663936629e-07,1.508711e+00,3.585838e+00,-2.682936e-03,2.655856e-01
1.082236806801566e-07,1.620504e+00,3.474036e+00,-2.606354e-03,2.656019e-01
1.105093949666504e-07,1.730485e+00,3.364046e+00,-2.540231e-03,2.656192e-01
1.127951092531441e-07,1.838654e+00,3.255867e+00,-2.484566e-03,2.656377e-01
1.150808235396378e-07,1.945011e+00,3.149499e+00,-2.439360e-03,2.656574e-01
1.173665378261315e-07,2.049555e+00,3.044943e+00,-2.404612e-03,2.656782e-01
1.216522521133073e-07,2.244038e+00,2.850436e+00,-2.347467e-03,2.657200e-01
1.259379664004830e-07,2.437572e+00,2.656873e+00,-2.295808e-03,2.657657e-01
1.302236806876588e-07,2.630159e+00,2.464254e+00,-2.249636e-03,2.658150e-01
1.345093949748345e-07,2.821798e+00,2.272580e+00,-2.208950e-03,2.658681e-01
1.387951092620103e-07,3.012490e+00,2.081850e+00,-2.173751e-03,2.659249e-01
1.430808235491860e-07,3.202234e+00,1.892065e+00,-2.144038e-03,2.659854e-01
1.473665378363617e-07,3.391030e+00,1.703224e+00,-2.119811e-03,2.660497e-01
1.763665378462509e-07,4.668051e+00,4.258164e-01,-1.961163e-03,2.665809e-01
1.773665378465919e-07,4.711546e+00,3.823046e-01,-1.920267e-03,2.666022e-01
1.783665378469329e-07,4.753014e+00,3.408213e-01,-1.772625e-03,2.666237e-01
1.793665378472739e-07,4.790193e+00,3.036256e-01,-1.532383e-03,2.666454e-01
1.803665378476149e-07,4.822013e+00,2.717887e-01,-1.291579e-03,2.666673e-01
1.813665378479559e-07,4.848874e+00,2.449115e-01,-1.088833e-03,2.666892e-01
1.823665378482969e-07,4.871555e+00,2.222136e-01,-9.188696e-04,2.667114e-01
1.833665378486379e-07,4.890748e+00,2.030042e-01,-7.784481e-04,2.667335e-01
1.843665378489789e-07,4.907060e+00,1.866753e-01,-6.630361e-04,2.667558e-01
1.853665378493199e-07,4.921002e+00,1.727167e-01,-5.682714e-04,2.667781e-01
1.863665378496610e-07,4.932993e+00,1.607086e-01,-4.902865e-04,2.668005e-01
1.873665378500020e-07,4.943374e+00,1.503105e-01,-4.258439e-04,2.668230e-01
1.883665378503430e-07,4.952420e+00,1.412473e-01,-3.723071e-04,2.668455e-01
1.893665378506840e-07,4.960354e+00,1.332969e-01,-3.275645e-04,2.668680e-01
1.903665378510250e-07,4.967354e+00,1.262799e-01,-2.899355e-04,2.668906e-01
1.913665378513660e-07,4.973566e+00,1.200505e-01,-2.580874e-04,2.669131e-01
1.923665378517070e-07,4.979109e+00,1.144902e-01,-2.309614e-04,2.669358e-01
1.933665378520480e-07,4.984081e+00,1.095015e-01,-2.077155e-04,2.669584e-01
1.943665378523890e-07,4.988561e+00,1.050043e-01,-1.876760e-04,2.669811e-01
1.953665378527300e-07,4.992616e+00,1.009320e-01,-1.703029e-04,2.670037e-01
1.963665378530710e-07,4.996302e+00,9.722912e-02,-1.551598e-04,2.670265e-01
1.973665378534120e-07,4.999664e+00,9.384917e-02,-1.418930e-04,2.670492e-01
1.983665378537530e-07,5.002743e+00,9.075281e-02,-1.302135e-04,2.670719e-01
1.993665378540940e-07,5.005572e+00,8.790672e-02,-1.198844e-04,2.670947e-01
2.003665378544350e-07,5.008179e+00,8.528246e-02,-1.107101e-04,2.671174e-01
2.013665378547760e-07,5.010589e+00,8.285566e-02,-1.025283e-04,2.671402e-01
2.023665378551170e-07,5.012822e+00,8.060529e-02,-9.520359e-05,2.671630e-01
2.033665378554581e-07,5.014897e+00,7.851319e-02,-8.862249e-05,2.671857e-01
2.043665378557991e-07,5.016829e+00,7.656354e-02,-8.268921e-05,2.672085e-01
2.053665378561401e-07,5.018633e+00,7.474252e-02,-7.732279e-05,2.672314e-01
2.063665378564811e-07,5.020320e+00,7.303804e-02,-7.245423e-05,2.672542e-01
2.073665378568221e-07,5.021901e+00,7.143945e-02,-6.802460e-05,2.672770e-01
2.083665378571631e-07,5.023386e+00,6.993734e-02,-6.398332e-05,2.672998e-01
2.093665378575041e-07,5.024783e+00,6.852337e-02,-6.028681e-05,2.673227e-01
2.113665378581861e-07,5.027340e+00,6.593098e-02,-5.378218e-05,2.673684e-01
2.133665378588681e-07,5.029625e+00,6.361195e-02,-4.826419e-05,2.674141e-01
2.153665378595501e-07,5.031676e+00,6.152580e-02,-4.354446e-05,2.674598e-01
2.173665378602321e-07,5.033528e+00,5.963960e-02,-3.947718e-05,2.675056e-01
2.193665378609141e-07,5.035206e+00,5.792631e-02,-3.594815e-05,2.675513e-01
2.213665378615962e-07,5.036734e+00,5.636352e-02,-3.286697e-05,2.675971e-01
2.233665378622782e-07,5.038131e+00,5.493253e-02,-3.016134e-05,2.676429e-01
2.263665378633012e-07,5.040011e+00,5.299936e-02,-2.668249e-05,2.677116e-01
2.293665378643242e-07,5.041674e+00,5.128435e-02,-2.376617e-05,2.677804e-01
2.323665378653472e-07,5.043153e+00,4.975312e-02,-2.129792e-05,2.678491e-01
2.353665378663702e-07,5.044476e+00,4.837812e-02,-1.919054e-05,2.679179e-01
2.383665378673933e-07,5.045665e+00,4.713702e-02,-1.737734e-05,2.679867e-01
2.413665378684163e-07,5.046738e+00,4.601157e-02,-1.580594e-05,2.680555e-01
2.443665378694393e-07,5.047711e+00,4.498665e-02,-1.443549e-05,2.681243e-01
2.467951092988389e-07,5.048423e+00,4.423217e-02,-1.347422e-05,2.681801e-01
2.492236807282384e-07,5.049094e+00,4.351883e-02,-1.258353e-05,2.682358e-01
2.516522521576380e-07,5.049724e+00,4.284662e-02,-1.176341e-05,2.682915e-01
2.540808235870376e-07,5.050312e+00,4.221555e-02,-1.101387e-05,2.683473e-01
2.565093950164372e-07,5.050860e+00,4.162562e-02,-1.033491e-05,2.684030e-01
2.589379664458368e-07,5.051366e+00,4.107682e-02,-9.726517e-06,2.684588e-01
2.613665378752364e-07,5.051831e+00,4.056916e-02,-9.188704e-06,2.685146e-01
2.645093950191653e-07,5.052393e+00,3.995311e-02,-8.549693e-06,2.685867e-01
2.676522521630941e-07,5.052919e+00,3.937218e-02,-7.958842e-06,2.686589e-01
2.707951093070230e-07,5.053410e+00,3.882635e-02,-7.416151e-06,2.687311e-01
2.739379664509519e-07,5.053866e+00,3.831563e-02,-6.921619e-06,2.688033e-01
2.770808235948808e-07,5.054286e+00,3.784002e-02,-6.475247e-06,2.688755e-01
2.802236807388097e-07,5.054672e+00,3.739952e-02,-6.077035e-06,2.689477e-01
2.833665378827385e-07,5.055022e+00,3.699412e-02,-5.726982e-06,2.690199e-01
2.872236807411967e-07,5.055421e+00,3.652749e-02,-5.331039e-06,2.691086e-01
2.910808235996549e-07,5.055794e+00,3.608769e-02,-4.964483e-06,2.691972e-01
2.949379664581130e-07,5.056139e+00,3.567473e-02,-4.627316e-06,2.692858e-01
2.987951093165712e-07,5.056458e+00,3.528860e-02,-4.319537e-06,2.693745e-01
3.026522521750293e-07,5.056750e+00,3.492930e-02,-4.041146e-06,2.694631e-01
3.065093950334875e-07,5.057014e+00,3.459684e-02,-3.792143e-06,2.695518e-01
3.103665378919457e-07,5.057252e+00,3.429122e-02,-3.572529e-06,2.696404e-01
3.153665378936507e-07,5.057535e+00,3.392161e-02,-3.311321e-06,2.697554e-01
3.203665378953557e-07,5.057794e+00,3.357476e-02,-3.070032e-06,2.698703e-01
3.253665378970608e-07,5.058030e+00,3.325066e-02,-2.848662e-06,2.699853e-01
3.303665378987658e-07,5.058244e+00,3.294932e-02,-2.647211e-06,2.701003e-01
3.353665379004708e-07,5.058435e+00,3.267073e-02,-2.465679e-06,2.702152e-01
3.403665379021759e-07,5.058603e+00,3.241489e-02,-2.304066e-06,2.703302e-01
3.453665379038809e-07,5.058748e+00,3.218181e-02,-2.162372e-06,2.704451e-01
3.516522521917386e-07,5.058910e+00,3.190959e-02,-1.998743e-06,2.705897e-01
3.579379664795964e-07,5.059054e+00,3.165526e-02,-1.847664e-06,2.707342e-01
3.642236807674542e-07,5.059181e+00,3.141883e-02,-1.709137e-06,2.708788e-01
3.705093950553119e-07,5.059289e+00,3.120028e-02,-1.583161e-06,2.710233e-01
3.767951093431697e-07,5.059379e+00,3.099963e-02,-1.469737e-06,2.711679e-01
3.830808236310274e-07,5.059452e+00,3.081686e-02,-1.368863e-06,2.713124e-01
3.893665379188851e-07,5.059506e+00,3.065199e-02,-1.280541e-06,2.714570e-01
3.960808236354605e-07,5.059552e+00,3.048777e-02,-1.192741e-06,2.716114e-01
4.027951093520358e-07,5.059588e+00,3.033411e-02,-1.111048e-06,2.717658e-01
4.095093950686111e-07,5.059613e+00,3.019103e-02,-1.035463e-06,2.719202e-01
4.162236807851865e-07,5.059628e+00,3.005852e-02,-9.659872e-07,2.720747e-01
4.229379665017618e-07,5.059632e+00,2.993657e-02,-9.026190e-07,2.722291e-01
4.296522522183371e-07,5.059625e+00,2.982520e-02,-8.453591e-07,2.723835e-01
4.363665379349124e-07,5.059608e+00,2.972440e-02,-7.942073e-07,2.725379e-01
4.389379665072179e-07,5.059600e+00,2.968712e-02,-7.751630e-07,2.725971e-01
4.415093950795233e-07,5.059590e+00,2.965086e-02,-7.566494e-07,2.726562e-01
4.440808236518288e-07,5.059580e+00,2.961563e-02,-7.386663e-07,2.727153e-01
4.466522522241342e-07,5.059569e+00,2.958142e-02,-7.212138e-07,2.727745e-01
4.492236807964397e-07,5.059557e+00,2.954824e-02,-7.042919e-07,2.728336e-01
4.517951093687451e-07,5.059544e+00,2.951608e-02,-6.879006e-07,2.728927e-01
4.543665379410505e-07,5.059530e+00,2.948495e-02,-6.720398e-07,2.729519e-01
4.553665379413915e-07,5.059525e+00,2.947306e-02,-6.659688e-07,2.729749e-01
4.573665379420735e-07,5.059513e+00,2.944970e-02,-6.540513e-07,2.730209e-01
4.603665379430966e-07,5.059494e+00,2.941567e-02,-6.366854e-07,2.730899e-01
4.663665379451426e-07,5.059452e+00,2.935169e-02,-6.040119e-07,2.732278e-01
4.723665379471886e-07,5.059407e+00,2.929146e-02,-5.731026e-07,2.733658e-01
4.783665379492347e-07,5.059358e+00,2.923497e-02,-5.439577e-07,2.735038e-01
4.843665379512807e-07,5.059305e+00,2.918221e-02,-5.165771e-07,2.736418e-01
4.903665379533267e-07,5.059248e+00,2.913319e-02,-4.909608e-07,2.737798e-01
4.963665379553728e-07,5.059188e+00,2.908792e-02,-4.671088e-07,2.739177e-01
5.023665379574188e-07,5.059123e+00,2.904638e-02,-4.450211e-07,2.740557e-01
5.135093951040757e-07,5.058995e+00,2.897793e-02,-4.078626e-07,2.743120e-01
5.246522522507327e-07,5.058860e+00,2.891658e-02,-3.737017e-07,2.745682e-01
5.357951093973896e-07,5.058718e+00,2.886232e-02,-3.425385e-07,2.748244e-01
5.469379665440465e-07,5.058568e+00,2.881515e-02,-3.143731e-07,2.750806e-01
5.580808236907035e-07,5.058412e+00,2.877507e-02,-2.892052e-07,2.753369e-01
5.692236808373604e-07,5.058248e+00,2.874209e-02,-2.670351e-07,2.755931e-01
5.803665379840173e-07,5.058077e+00,2.871619e-02,-2.478627e-07,2.758493e-01
5.919379665593918e-07,5.057895e+00,2.869355e-02,-2.295137e-07,2.761153e-01
6.035093951347662e-07,5.057709e+00,2.867460e-02,-2.125838e-07,2.763813e-01
6.150808237101408e-07,5.057520e+00,2.865934e-02,-1.970730e-07,2.766473e-01
6.266522522855153e-07,5.057327e+00,2.864777e-02,-1.829812e-07,2.769133e-01
6.382236808608898e-07,5.057130e+00,2.863990e-02,-1.703085e-07,2.771793e-01
6.497951094362643e-07,5.056929e+00,2.863571e-02,-1.590548e-07,2.774453e-01
6.613665380116387e-07,5.056725e+00,2.863521e-02,-1.492202e-07,2.777113e-01
6.729379665870132e-07,5.056518e+00,2.863687e-02,-1.401493e-07,2.779773e-01
6.845093951623877e-07,5.056310e+00,2.864037e-02,-1.317521e-07,2.782432e-01
6.960808237377623e-07,5.056099e+00,2.864572e-02,-1.240287e-07,2.785092e-01
7.076522523131368e-07,5.055887e+00,2.865292e-02,-1.169790e-07,2.787751e-01
7.192236808885113e-07,5.055673e+00,2.866197e-02,-1.106031e-07,2.790410e-01
7.307951094638857e-07,5.055457e+00,2.867286e-02,-1.049009e-07,2.793069e-01
7.423665380392602e-07,5.055238e+00,2.868561e-02,-9.987253e-08,2.795728e-01
7.539379666146347e-07,5.055019e+00,2.869948e-02,-9.523535e-08,2.798387e-01
7.655093951900092e-07,5.054799e+00,2.871429e-02,-9.093522e-08,2.801046e-01
7.770808237653838e-07,5.054578e+00,2.873006e-02,-8.697213e-08,2.803704e-01
7.886522523407583e-07,5.054355e+00,2.874678e-02,-8.334609e-08,2.806363e-01
8.002236809161327e-07,5.054132e+00,2.876445e-02,-8.005709e-08,2.809021e-01
8.117951094915072e-07,5.053907e+00,2.878307e-02,-7.710514e-08,2.811680e-01
8.233665380668817e-07,5.053682e+00,2.880264e-02,-7.449023e-08,2.814338e-01
8.349379666422562e-07,5.053456e+00,2.882281e-02,-7.207889e-08,2.816996e-01
8.465093952176307e-07,5.053229e+00,2.884346e-02,-6.984088e-08,2.819654e-01
8.580808237930053e-07,5.053002e+00,2.886462e-02,-6.777621e-08,2.822312e-01
8.696522523683797e-07,5.052774e+00,2.888627e-02,-6.588487e-08,2.824969e-01
8.812236809437542e-07,5.052546e+00,2.890841e-02,-6.416687e-08,2.827627e-01
8.927951095191287e-07,5.052317e+00,2.893106e-02,-6.262220e-08,2.830284e-01
9.043665380945032e-07,5.052088e+00,2.895420e-02,-6.125086e-08,2.832942e-01
9.152236809553484e-07,5.051872e+00,2.897618e-02,-6.005887e-08,2.835435e-01
9.260808238161937e-07,5.051657e+00,2.899840e-02,-5.894803e-08,2.837928e-01
9.369379666770388e-07,5.051440e+00,2.902086e-02,-5.791836e-08,2.840421e-01
9.477951095378840e-07,5.051224e+00,2.904354e-02,-5.696986e-08,2.842914e-01
9.586522523987292e-07,5.051007e+00,2.906646e-02,-5.610251e-08,2.845406e-01
9.695093952595744e-07,5.050790e+00,2.908962e-02,-5.531633e-08,2.847899e-01
9.803665381204196e-07,5.050573e+00,2.911301e-02,-5.461131e-08,2.850392e-01
9.813665381207606e-07,5.050553e+00,2.911517e-02,-5.454785e-08,2.850621e-01
9.927951095532292e-07,5.050324e+00,2.913997e-02,-5.386897e-08,2.853245e-01
1.004223680985698e-06,5.050095e+00,2.916491e-02,-5.323818e-08,2.855868e-01
1.015652252418166e-06,5.049865e+00,2.918999e-02,-5.265549e-08,2.858492e-01
1.027080823850635e-06,5.049635e+00,2.921521e-02,-5.212089e-08,2.861115e-01
1.038509395283104e-06,5.049406e+00,2.924057e-02,-5.163438e-08,2.863738e-01
1.049937966715573e-06,5.049176e+00,2.926606e-02,-5.119597e-08,2.866361e-01
1.061366538148041e-06,5.048945e+00,2.929170e-02,-5.080565e-08,2.868984e-01
1.072795109580510e-06,5.048715e+00,2.931742e-02,-5.044569e-08,2.871607e-01
1.084223681012978e-06,5.048484e+00,2.934321e-02,-5.011134e-08,2.874229e-01
1.095652252445447e-06,5.048254e+00,2.936908e-02,-4.980258e-08,2.876852e-01
1.107080823877916e-06,5.048023e+00,2.939502e-02,-4.951943e-08,2.879474e-01
1.118509395310384e-06,5.047792e+00,2.942104e-02,-4.926188e-08,2.882097e-01
1.129937966742853e-06,5.047561e+00,2.944713e-02,-4.902993e-08,2.884719e-01
1.141366538175322e-06,5.047330e+00,2.947329e-02,-4.882359e-08,2.887341e-01
1.152652252464884e-06,5.047101e+00,2.949917e-02,-4.863565e-08,2.889930e-01
1.163937966754447e-06,5.046873e+00,2.952509e-02,-4.846108e-08,2.892519e-01
1.175223681044010e-06,5.046644e+00,2.955104e-02,-4.829988e-08,2.895108e-01
1.186509395333573e-06,5.046415e+00,2.957704e-02,-4.815205e-08,2.897697e-01
1.197795109623136e-06,5.046187e+00,2.960307e-02,-4.801759e-08,2.900286e-01
1.209080823912698e-06,5.045958e+00,2.962914e-02,-4.789650e-08,2.902874e-01
1.220366538202261e-06,5.045729e+00,2.965525e-02,-4.778877e-08,2.905462e-01
1.231509395348918e-06,5.045502e+00,2.968105e-02,-4.769075e-08,2.908018e-01
1.242652252495575e-06,5.045276e+00,2.970687e-02,-4.759977e-08,2.910573e-01
1.253795109642232e-06,5.045050e+00,2.973270e-02,-4.751584e-08,2.913129e-01
1.264937966788889e-06,5.044823e+00,2.975856e-02,-4.743894e-08,2.915684e-01
1.276080823935546e-06,5.044597e+00,2.978444e-02,-4.736909e-08,2.918239e-01
1.287223681082203e-06,5.044370e+00,2.981034e-02,-4.730628e-08,2.920794e-01
1.298366538228860e-06,5.044143e+00,2.983625e-02,-4.725051e-08,2.923349e-01
1.309080823946799e-06,5.043925e+00,2.986118e-02,-4.720110e-08,2.925806e-01
1.319795109664738e-06,5.043707e+00,2.988612e-02,-4.715527e-08,2.928262e-01
1.330509395382678e-06,5.043489e+00,2.991107e-02,-4.711301e-08,2.930718e-01
1.341223681100617e-06,5.043271e+00,2.993603e-02,-4.707432e-08,2.933174e-01
1.351937966818556e-06,5.043053e+00,2.996100e-02,-4.703922e-08,2.935630e-01
1.362652252536496e-06,5.042834e+00,2.998598e-02,-4.700768e-08,2.938086e-01
